415.27	6.5755	192.44	0.0051965	23.391	26.808	117.84	33.749	42.551	311.25	0.48435	2.0413e-05	0.026613	
415.27	6.6255	193.92	0.0051569	23.391	26.807	117.77	33.750	42.556	311.24	0.48433	2.0413e-05	0.026615	
415.27	6.6755	195.39	0.0051178	23.390	26.806	117.71	33.752	42.561	311.22	0.48432	2.0414e-05	0.026617	
415.27	6.7255	196.87	0.0050794	23.389	26.805	117.64	33.753	42.566	311.21	0.48430	2.0414e-05	0.026618	
415.27	6.7755	198.35	0.0050415	23.388	26.804	117.58	33.754	42.571	311.20	0.48428	2.0414e-05	0.026620	
415.27	6.8255	199.83	0.0050042	23.388	26.803	117.52	33.756	42.577	311.19	0.48426	2.0415e-05	0.026622	
415.27	6.8755	201.31	0.0049674	23.387	26.802	117.46	33.757	42.582	311.18	0.48425	2.0415e-05	0.026624	
415.27	6.9255	202.79	0.0049311	23.386	26.801	117.39	33.758	42.587	311.16	0.48423	2.0415e-05	0.026625	
415.27	6.9755	204.27	0.0048954	23.385	26.800	117.33	33.760	42.592	311.15	0.48421	2.0416e-05	0.026627	
415.27	7.0255	205.75	0.0048602	23.385	26.799	117.27	33.761	42.597	311.14	0.48419	2.0416e-05	0.026629	
415.27	7.0755	207.23	0.0048254	23.384	26.798	117.21	33.763	42.603	311.13	0.48418	2.0417e-05	0.026630	
415.27	7.1255	208.72	0.0047912	23.383	26.797	117.15	33.764	42.608	311.11	0.48416	2.0417e-05	0.026632	
415.27	7.1755	210.20	0.0047574	23.382	26.796	117.09	33.765	42.613	311.10	0.48414	2.0417e-05	0.026634	
415.27	7.2255	211.68	0.0047241	23.381	26.795	117.03	33.767	42.618	311.09	0.48412	2.0418e-05	0.026636	
415.27	7.2755	213.16	0.0046913	23.381	26.794	116.97	33.768	42.623	311.08	0.48411	2.0418e-05	0.026637	
415.27	7.3255	214.64	0.0046589	23.380	26.793	116.91	33.769	42.629	311.07	0.48409	2.0418e-05	0.026639	
415.27	7.3755	216.12	0.0046270	23.379	26.792	116.85	33.771	42.634	311.05	0.48407	2.0419e-05	0.026641	
415.27	7.4255	217.61	0.0045954	23.378	26.791	116.80	33.772	42.639	311.04	0.48405	2.0419e-05	0.026642	
415.27	7.4755	219.09	0.0045643	23.378	26.790	116.74	33.774	42.644	311.03	0.48404	2.0419e-05	0.026644	
415.27	7.5255	220.57	0.0045336	23.377	26.789	116.68	33.775	42.650	311.02	0.48402	2.0420e-05	0.026646	
415.27	7.5755	222.06	0.0045034	23.376	26.788	116.62	33.776	42.655	311.01	0.48400	2.0420e-05	0.026648	
415.27	7.6255	223.54	0.0044735	23.375	26.787	116.57	33.778	42.660	310.99	0.48398	2.0420e-05	0.026649	
415.27	7.6755	225.02	0.0044440	23.375	26.786	116.51	33.779	42.665	310.98	0.48397	2.0421e-05	0.026651	
415.27	7.7255	226.51	0.0044149	23.374	26.785	116.46	33.780	42.670	310.97	0.48395	2.0421e-05	0.026653	
415.27	7.7755	227.99	0.0043861	23.373	26.784	116.40	33.782	42.676	310.96	0.48393	2.0422e-05	0.026654	
415.27	7.8255	229.48	0.0043578	23.372	26.783	116.34	33.783	42.681	310.95	0.48391	2.0422e-05	0.026656	
415.27	7.8755	230.96	0.0043297	23.372	26.781	116.29	33.785	42.686	310.93	0.48390	2.0422e-05	0.026658	
415.27	7.9255	232.45	0.0043021	23.371	26.780	116.24	33.786	42.691	310.92	0.48388	2.0423e-05	0.026660	
415.27	7.9755	233.93	0.0042748	23.370	26.779	116.18	33.787	42.697	310.91	0.48386	2.0423e-05	0.026661	
415.27	8.0255	235.42	0.0042478	23.369	26.778	116.13	33.789	42.702	310.90	0.48384	2.0423e-05	0.026663	
415.27	8.0755	236.90	0.0042212	23.369	26.777	116.07	33.790	42.707	310.89	0.48383	2.0424e-05	0.026665	
415.27	8.1255	238.39	0.0041949	23.368	26.776	116.02	33.791	42.712	310.87	0.48381	2.0424e-05	0.026667	
415.27	8.1755	239.87	0.0041689	23.367	26.775	115.97	33.793	42.718	310.86	0.48379	2.0424e-05	0.026668	
415.27	8.2255	241.36	0.0041432	23.366	26.774	115.92	33.794	42.723	310.85	0.48377	2.0425e-05	0.026670	
415.27	8.2755	242.85	0.0041178	23.365	26.773	115.86	33.796	42.728	310.84	0.48375	2.0425e-05	0.026672	
415.27	8.3255	244.33	0.0040928	23.365	26.772	115.81	33.797	42.733	310.83	0.48374	2.0426e-05	0.026673	
415.27	8.3755	245.82	0.0040680	23.364	26.771	115.76	33.798	42.739	310.81	0.48372	2.0426e-05	0.026675	
